FileID,Category,Type,SubType,Exclamation Count,Quote Count,Dollar Sign Count,Percent Sign Count,Ampersand Count,Apostrophe Count,Open Parenthesis Count,Close Parenthesis Count,Star Symbol Count,Comma Count,Period Count,Colon Count,Semicolon Count,Question Mark Count,'Therefore' Count,Long Characters,Total Chars,Second Person Pronouns,Vocabulary Count,Lexical Diversity,Sentence Count,Char Avg Per Sentence,FPPN Count,'Me' count,PP count,'I' count,'it' count,Noun count,Verb count,'that' count,'which' count,ABL,ABN,ABX,AP,AP$,AP+AP,AT,BE,BED,BED*,BEDZ,BEDZ*,BEG,BEM,BEM*,BEN,BER,BER*,BEZ,BEZ*,CC,CD,CD$,CS,DO,DO*,DO+PPSS,DOD,DOD*,DOZ,DOZ*,DT,DT$,DT+BEZ,DT+MD,DTI,DTS,DTS+BEZ,DTX,EX,EX+BEZ,EX+HVD,EX+HVZ,EX+MD,FW-*,FW-AT,FW-AT+NN,FW-AT+NP,FW-BE,FW-BER,FW-BEZ,FW-CC,FW-CD,FW-CS,FW-DT,FW-DT+BEZ,FW-DTS,FW-HV,FW-IN,FW-IN+AT,FW-IN+NN,FW-IN+NP,FW-JJ,FW-JJR,FW-JJT,FW-NN,FW-NN$,FW-NNS,FW-NP,FW-NPS,FW-NR,FW-OD,FW-PN,FW-PP$,FW-PPL,FW-PPL+VBZ,FW-PPO,FW-PPO+IN,FW-PPS,FW-PPSS,FW-PPSS+HV,FW-QL,FW-RB,FW-RB+CC,FW-TO+VB,FW-UH,FW-VB,FW-VBD,FW-VBG,FW-VBN,FW-VBZ,FW-WDT,FW-WPO,FW-WPS,HV,HV*,HV+TO,HVD,HVD*,HVG,HVN,HVZ,HVZ*,IN,IN+IN,IN+PPO,JJ,JJ$,JJ+JJ,JJR,JJR+CS,JJS,JJT,MD,MD*,MD+HV,MD+PPSS,MD+TO,NN,NN$,NN+BEZ,NN+HVD,NN+HVZ,NN+IN,NN+MD,NN+NN,NNS,NNS$,NNS+MD,NP,NP$,NP+BEZ,NP+HVZ,NP+MD,NPS,NPS$,NR,NR$,NR+MD,NRS,OD,PN,PN$,PN+BEZ,PN+HVD,PN+HVZ,PN+MD,PP$,PP$$,PPL,PPLS,PPO,PPS,PPS+BEZ,PPS+HVD,PPS+HVZ,PPS+MD,PPSS,PPSS+BEM,PPSS+BER,PPSS+BEZ,PPSS+BEZ*,PPSS+HV,PPSS+HVD,PPSS+MD,PPSS+VB,QL,QLP,RB,RB$,RB+BEZ,RB+CS,RBR,RBR+CS,RBT,RN,RP,RP+IN,TO,TO+VB,UH,VB,VB+AT,VB+IN,VB+JJ,VB+PPO,VB+RP,VB+TO,VB+VB,VBD,VBG,VBG+TO,VBN,VBN+TO,VBZ,WDT,WDT+BER,WDT+BER+PP,WDT+BEZ,WDT+DO+PPS,WDT+DOD,WDT+HVZ,WP$,WPO,WPS,WPS+BEZ,WPS+HVD,WPS+HVZ,WPS+MD,WQL,WRB,WRB+BER,WRB+BEZ,WRB+DO,WRB+DOD,WRB+DOD*,WRB+DOZ,WRB+IN,WRB+MD
ck01,fiction,imaginative,fiction,0,0,0,0,0,0,0,0,0,138,151,7,22,16,1,353,9455,13,796,3.065327,172,54.97093,2,1,30,10,23,341,122,9,3,1,3,1,15,0,0,145,4,7,0,38,0,0,0,0,2,2,0,4,0,86,2,0,41,5,3,0,13,1,1,0,9,0,2,0,4,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,25,0,0,2,2,1,193,0,0,114,0,0,10,0,0,1,26,0,0,0,0,257,5,0,0,0,0,0,0,76,1,0,82,14,1,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,75,0,1,0,34,102,2,0,0,2,26,3,3,0,0,1,0,4,0,32,0,109,0,0,0,6,0,0,0,17,0,32,0,4,96,0,0,0,0,0,0,0,113,30,0,52,0,3,5,0,0,0,0,0,0,0,0,3,0,0,0,0,1,5,0,1,0,0,0,0,0,0
ck02,fiction,imaginative,fiction,4,0,0,0,0,0,0,0,0,120,127,2,10,12,0,337,9303,11,865,2.687861,141,65.978723,12,1,55,6,15,414,100,24,11,0,10,0,16,0,0,191,9,11,0,19,0,2,0,0,3,5,0,2,0,55,15,0,46,1,1,0,3,1,0,2,25,1,0,0,7,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,31,2,1,0,0,0,225,0,0,105,0,0,2,0,0,1,23,0,0,0,0,293,4,0,0,0,0,0,0,113,1,0,48,5,0,0,0,4,0,7,0,0,0,0,6,0,0,0,0,0,60,3,7,2,26,56,1,0,0,0,36,1,0,0,0,0,0,1,0,9,0,93,0,0,0,2,0,0,0,25,0,29,0,1,78,0,0,0,0,0,0,0,96,52,0,70,0,4,14,0,0,0,0,0,0,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ck03,fiction,imaginative,fiction,0,0,0,0,0,4,0,0,0,107,126,0,8,14,1,321,8796,24,831,2.762936,137,64.20438,24,10,33,11,19,369,153,20,0,1,8,3,14,0,0,204,5,7,0,49,2,0,0,0,2,2,0,8,2,87,17,0,39,6,2,0,7,3,1,2,18,0,2,0,4,6,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25,0,0,1,1,0,208,0,0,113,0,0,1,0,0,0,29,2,0,0,0,265,2,0,0,0,0,0,0,65,1,0,73,2,0,0,0,2,0,3,0,0,1,2,9,0,0,0,0,0,40,1,2,1,46,73,4,0,0,2,45,2,0,0,0,1,0,0,0,9,2,58,0,0,0,2,0,1,0,22,0,27,0,1,103,0,0,0,0,0,0,0,65,33,0,31,0,15,11,0,0,0,0,0,0,0,2,13,0,0,1,0,0,13,0,0,0,0,0,0,0,0
ck04,fiction,imaginative,fiction,2,0,0,0,0,0,0,0,0,126,119,2,8,10,0,339,9368,10,753,3.067729,129,72.620155,4,0,30,8,34,385,74,30,5,0,4,1,22,0,0,186,13,15,0,64,0,1,0,0,7,3,0,3,0,112,14,0,38,4,4,0,3,0,0,0,27,0,0,0,7,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,19,0,0,0,2,0,225,0,0,122,0,0,8,0,2,4,23,2,0,0,0,271,0,0,0,0,0,0,0,88,0,0,43,0,0,0,0,4,0,4,0,0,0,2,11,0,0,0,0,0,22,0,2,0,24,64,2,0,0,0,23,1,0,0,0,0,0,1,0,17,0,99,0,0,0,1,0,0,0,19,0,25,0,1,54,0,0,0,1,0,0,0,77,29,0,70,0,0,13,0,0,0,0,0,0,0,1,13,0,0,0,0,0,11,0,0,0,0,0,0,0,0
ck05,fiction,imaginative,fiction,4,0,0,0,0,0,1,1,0,137,168,2,2,4,0,272,8761,6,746,3.143432,174,50.350575,2,0,31,3,44,321,66,25,3,1,5,0,14,0,0,186,9,10,0,69,1,0,0,0,11,0,0,2,0,62,11,0,51,4,0,0,10,1,0,0,24,0,0,0,6,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,38,1,0,1,2,0,172,0,0,70,0,0,3,0,0,2,26,0,0,0,0,255,2,0,0,0,0,0,0,44,0,0,78,5,0,0,0,0,0,2,0,0,0,3,21,3,0,0,0,0,39,0,2,0,54,106,0,0,0,0,15,2,0,0,0,0,0,0,0,21,2,106,0,0,0,2,0,0,0,36,0,28,0,1,53,0,0,0,0,0,0,0,134,31,0,53,0,1,8,0,0,0,0,0,0,0,0,7,0,0,0,0,1,14,0,0,0,0,0,0,0,0
ck06,fiction,imaginative,fiction,60,0,0,0,0,0,0,0,0,152,154,2,30,10,2,377,9831,13,933,2.708467,205,47.956098,7,2,38,2,12,416,71,8,5,0,3,0,6,0,0,223,9,8,0,47,0,0,0,0,2,0,0,1,0,92,15,0,39,1,3,0,2,0,1,0,3,0,0,0,0,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,186,0,0,119,0,0,3,0,1,2,31,2,0,0,0,258,4,0,0,0,0,0,0,96,2,0,103,6,0,0,0,1,1,3,0,0,0,2,4,0,0,0,1,1,52,0,2,0,41,72,2,0,0,1,16,0,1,0,0,0,0,0,0,9,0,84,0,0,0,2,0,0,0,12,0,23,0,7,63,0,0,0,0,0,0,0,157,38,0,30,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0
ck07,fiction,imaginative,fiction,44,0,0,0,0,0,2,2,0,160,192,5,4,46,0,285,8709,11,763,3.201835,240,36.2875,17,8,89,26,43,271,132,13,4,0,9,2,16,0,0,149,7,4,0,32,1,0,3,0,4,1,0,14,3,42,19,0,27,5,3,0,9,3,1,1,15,0,6,1,4,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,10,1,0,0,0,0,153,0,0,97,0,0,1,0,3,4,12,4,0,1,1,199,0,2,0,0,0,0,0,59,1,0,33,6,0,0,0,0,0,3,1,0,0,3,19,0,0,0,0,1,32,0,11,0,97,95,3,0,0,0,50,1,4,0,0,0,0,11,0,17,0,126,0,0,0,3,0,0,0,47,0,23,0,21,84,0,2,0,0,0,1,0,117,89,0,25,0,3,16,0,0,1,0,0,0,0,0,9,0,0,0,0,2,23,0,0,0,0,0,0,0,0
ck08,fiction,imaginative,fiction,28,0,0,0,0,0,0,0,0,122,108,2,0,40,0,369,9324,17,749,3.170895,142,65.661972,7,3,29,13,17,337,155,46,5,6,6,0,17,0,0,167,15,7,0,30,0,1,2,0,2,6,0,11,0,89,9,0,71,3,1,0,4,2,0,1,28,0,1,0,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,17,0,1,2,2,0,199,0,0,94,0,0,2,0,0,2,49,8,0,0,0,242,4,0,0,0,0,0,0,72,0,0,60,5,0,0,0,0,0,0,0,0,0,3,8,1,0,0,0,0,50,0,12,0,29,63,0,0,0,0,35,1,0,0,0,0,0,2,0,15,0,114,0,1,0,3,0,0,0,16,0,43,0,3,99,0,0,0,0,0,0,0,51,27,0,59,0,16,14,0,0,0,0,0,0,0,4,7,0,0,0,0,6,19,0,0,0,0,0,0,0,0
ck09,fiction,imaginative,fiction,10,0,0,0,0,0,0,0,0,139,71,2,30,0,0,284,8584,7,708,3.221751,93,92.301075,67,5,54,40,29,363,83,37,8,0,6,0,14,0,0,190,3,18,0,38,0,2,0,0,4,3,0,3,0,122,24,0,70,4,1,0,2,5,0,0,19,0,1,0,10,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,27,1,0,0,0,0,220,0,0,66,0,0,3,0,0,1,17,1,0,0,0,283,1,0,0,0,0,0,0,64,0,0,30,2,0,0,0,1,0,5,0,0,0,3,4,0,0,0,0,0,50,0,4,0,58,38,0,0,0,1,85,0,2,0,0,0,0,1,0,18,2,80,0,0,0,3,0,0,0,21,0,24,0,0,57,0,0,0,0,0,0,0,106,52,0,57,0,5,16,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0
ck10,fiction,imaginative,fiction,32,0,0,0,0,0,0,0,0,130,123,5,6,28,0,377,9431,15,882,2.716553,156,60.455128,16,2,48,10,10,382,103,23,0,0,3,0,10,0,0,214,18,8,0,21,0,1,1,0,7,10,0,8,0,66,11,0,56,2,0,0,1,0,0,1,13,0,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,26,0,0,0,0,0,191,0,0,94,0,0,2,0,0,0,24,0,0,0,0,240,4,0,0,0,0,0,0,103,0,0,128,8,0,0,0,7,0,2,0,0,0,2,3,0,0,0,0,0,56,0,1,1,40,51,0,0,0,0,30,0,0,0,0,0,0,0,0,6,0,80,0,0,0,4,0,0,0,11,0,40,0,1,67,0,0,0,0,0,0,0,126,47,0,54,0,7,5,0,0,0,0,0,0,1,0,9,0,0,0,0,3,12,0,0,0,0,0,0,0,0
ck11,fiction,imaginative,fiction,4,0,0,0,0,0,0,0,0,174,133,11,0,28,0,303,8823,4,740,3.241892,152,58.046053,8,5,63,8,21,421,91,24,3,0,3,0,10,0,0,231,3,3,0,36,0,0,1,0,4,0,0,10,0,77,9,0,23,1,0,0,7,0,0,0,27,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,25,0,0,2,1,0,222,0,0,86,0,0,1,0,0,0,19,0,0,0,0,338,0,0,0,0,0,0,0,71,0,0,68,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,50,0,2,0,28,92,0,0,0,0,17,0,0,0,0,0,0,0,0,6,1,84,0,0,0,1,0,0,0,20,0,25,0,3,70,0,0,0,1,0,0,0,112,62,1,58,0,3,15,0,0,2,0,0,0,0,1,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0
ck12,fiction,imaginative,fiction,0,0,0,0,0,0,6,6,0,165,122,10,24,8,0,442,9918,2,946,2.563425,139,71.352518,9,4,65,10,7,418,78,16,3,0,7,3,20,0,0,204,8,13,0,25,0,1,0,0,4,0,0,1,0,51,18,0,19,2,1,0,7,3,0,0,17,0,0,0,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,35,1,1,0,0,0,199,0,0,125,0,0,2,0,0,1,18,0,0,0,0,310,9,0,0,0,1,0,0,93,0,0,96,4,0,0,0,1,0,1,0,1,0,0,11,0,0,0,0,0,53,0,6,0,43,51,1,0,0,1,39,3,1,0,0,0,0,1,0,16,1,74,0,0,0,3,0,0,0,17,0,31,0,1,62,0,0,0,0,0,1,0,105,63,0,59,0,4,5,0,0,0,0,0,1,4,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0
ck13,fiction,imaginative,fiction,0,0,0,0,0,0,0,0,0,140,123,5,8,24,0,321,9165,7,777,3.042471,139,65.935252,7,2,49,11,29,390,82,24,1,1,6,0,12,0,0,207,14,12,0,38,0,1,1,0,3,1,0,9,0,101,15,0,40,9,3,0,6,3,0,0,14,0,0,0,6,2,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,0,1,0,2,0,215,0,0,98,0,0,1,0,0,0,18,0,0,0,0,304,1,0,0,0,0,0,0,72,0,0,60,4,0,0,0,0,1,6,0,0,0,2,12,0,0,0,0,0,35,1,3,0,36,70,3,0,0,0,50,1,0,0,0,1,0,0,0,15,0,69,0,0,0,1,0,0,0,26,0,24,0,3,45,0,0,0,0,0,0,0,131,47,0,40,0,5,11,0,0,0,0,0,0,1,0,11,0,0,0,0,0,14,0,0,0,0,0,0,0,0
ck14,fiction,imaginative,fiction,2,0,0,0,0,0,0,0,0,117,118,7,30,8,1,401,9528,8,850,2.752941,140,68.057143,5,2,51,8,8,405,111,15,2,1,1,0,9,0,0,174,17,5,0,36,0,1,2,0,4,1,0,3,0,52,10,0,43,0,1,0,1,0,0,0,17,0,2,0,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,19,0,1,2,2,0,222,0,0,103,0,0,1,0,0,2,43,1,0,0,0,286,1,0,0,0,0,0,0,101,1,0,87,10,0,0,0,3,0,4,0,0,1,5,6,0,0,0,0,0,70,1,3,0,32,67,0,0,0,0,23,1,1,0,0,0,0,0,0,9,1,67,0,0,0,1,0,0,0,14,0,54,0,0,91,0,0,0,0,0,0,0,96,49,0,51,0,2,11,0,0,0,0,0,0,0,1,8,0,0,0,0,0,18,0,0,0,0,0,0,0,0
ck15,fiction,imaginative,fiction,14,0,0,0,1,0,0,0,0,120,111,0,2,14,0,373,9345,15,821,2.838002,127,73.582677,10,6,58,11,12,384,91,11,3,1,7,3,12,0,0,180,6,11,0,11,0,1,3,0,5,1,0,6,0,58,4,0,39,4,0,0,1,0,0,0,7,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,32,0,0,1,3,0,228,0,0,84,0,0,1,0,0,2,17,1,0,0,0,252,8,0,0,0,0,0,0,90,0,0,131,16,0,0,0,2,0,6,0,0,0,1,4,0,0,0,0,0,56,1,3,0,47,71,2,0,0,0,35,1,3,0,0,1,0,1,0,5,1,71,0,0,0,2,0,0,0,12,1,37,0,4,64,0,0,0,0,0,0,0,126,56,1,54,0,7,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0
ck16,fiction,imaginative,fiction,0,0,0,0,0,0,3,3,0,130,111,1,12,16,0,367,9354,1,953,2.433368,127,73.653543,2,0,52,4,25,466,46,12,1,0,2,1,16,1,0,220,5,10,0,37,0,3,1,0,1,0,0,4,0,95,12,0,24,2,1,0,3,0,0,0,11,0,0,0,4,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,0,1,0,0,0,255,0,0,150,0,0,3,0,0,1,16,0,0,0,0,277,2,0,0,0,0,0,0,142,2,0,62,3,0,0,0,5,0,11,0,0,0,1,7,0,0,0,0,0,42,0,1,1,17,59,0,0,0,0,12,1,0,0,0,1,0,0,0,8,0,69,0,0,0,1,0,0,0,29,0,16,0,1,35,0,0,0,0,0,0,0,105,48,0,59,0,1,5,0,0,0,0,0,0,0,1,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0
ck17,fiction,imaginative,fiction,8,0,0,0,0,0,0,0,0,81,162,0,0,40,0,352,9280,25,854,2.786885,187,49.625668,30,4,23,40,13,383,124,12,6,0,12,0,12,0,0,192,4,9,0,28,1,1,2,1,5,4,0,12,1,68,14,0,29,7,3,0,3,0,0,0,20,0,0,0,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,15,0,0,0,0,0,238,0,0,96,0,0,1,0,0,1,21,2,0,0,0,254,1,0,0,0,0,0,0,98,2,0,137,8,0,0,0,16,0,0,0,0,0,0,7,0,0,0,0,0,46,0,1,0,33,36,1,0,0,0,74,3,0,0,0,1,0,1,0,7,1,68,0,0,0,1,0,1,0,15,0,26,0,1,78,0,0,0,0,0,0,0,103,22,0,39,0,8,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0
ck18,fiction,imaginative,fiction,0,0,0,0,0,0,0,0,0,29,147,0,0,8,0,287,8626,6,756,2.933862,151,57.125828,60,21,44,69,24,311,135,35,0,1,11,3,11,0,0,135,7,5,1,61,0,1,1,0,8,1,0,2,0,70,9,0,38,4,3,0,5,9,0,0,22,0,0,0,5,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,21,2,1,1,1,0,171,0,0,115,0,0,1,0,0,3,24,10,0,0,0,246,4,0,0,0,0,0,0,54,0,0,64,7,0,0,0,0,0,3,0,0,0,4,6,0,1,0,0,0,50,0,4,0,71,65,2,1,0,6,85,4,1,0,0,1,6,4,0,24,1,89,0,0,0,1,0,0,0,29,0,44,0,3,103,0,0,0,0,0,0,0,76,42,0,44,0,2,8,0,0,0,0,0,0,0,1,7,0,1,0,0,0,19,0,0,0,0,0,0,0,0
ck19,fiction,imaginative,fiction,0,0,0,0,0,0,0,0,0,93,106,1,10,14,0,374,9280,12,745,3.147651,118,78.644068,2,0,38,9,31,347,122,16,7,2,6,1,18,0,0,223,19,4,0,48,0,1,0,0,8,1,0,3,0,61,21,0,45,5,0,0,2,0,0,0,16,0,1,0,6,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,32,0,0,1,2,0,210,0,0,104,0,0,1,0,0,1,42,2,0,0,0,285,3,0,0,0,0,0,0,49,0,0,70,8,0,0,0,0,0,3,0,0,0,2,7,0,0,0,0,0,33,0,7,0,39,93,0,0,0,0,21,0,0,0,0,2,0,2,0,26,1,84,0,0,0,2,0,0,0,14,0,66,0,1,98,0,0,0,0,0,0,0,95,37,0,43,0,4,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,26,0,0,0,0,0,0,0,0
ck20,fiction,imaginative,fiction,10,0,0,0,0,0,0,0,0,122,118,4,4,18,0,396,9436,14,899,2.645161,138,68.376812,10,2,36,17,15,372,93,21,8,1,6,1,10,0,0,173,17,8,0,45,1,3,2,0,5,3,0,12,0,73,12,0,37,4,3,0,3,0,0,0,22,0,0,0,6,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,20,0,0,1,2,0,222,0,0,113,0,0,2,0,0,3,32,3,0,0,0,291,6,0,0,0,0,0,0,59,0,0,67,12,0,0,0,1,0,3,0,0,0,1,4,0,0,0,0,0,56,3,6,0,33,82,1,0,0,0,33,0,1,0,0,0,0,3,0,13,1,86,0,0,0,2,0,0,0,8,0,28,0,1,58,0,0,0,0,0,0,0,96,33,0,66,0,2,15,0,0,0,0,0,0,0,1,12,0,0,0,0,2,11,0,0,0,0,0,0,0,0
ck21,fiction,imaginative,fiction,12,0,0,0,0,0,0,0,0,108,176,0,2,48,0,348,9215,9,842,2.821853,207,44.516908,10,6,52,5,16,389,108,13,0,0,4,1,10,0,0,227,9,5,0,21,1,1,0,0,7,1,1,3,0,59,18,0,23,2,1,0,6,1,0,0,7,0,0,0,6,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,34,1,0,0,0,0,209,0,0,115,0,0,8,0,0,1,23,1,0,0,0,284,8,0,0,0,0,0,0,92,0,0,56,6,0,0,0,0,0,1,0,0,0,5,4,0,0,0,0,0,52,0,5,0,44,67,0,0,1,1,17,0,1,0,0,0,0,0,0,8,2,98,0,0,0,2,0,0,0,11,0,39,0,3,95,0,0,0,1,0,0,0,125,51,0,78,0,1,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0
ck22,fiction,imaginative,fiction,10,0,0,0,0,0,0,0,0,158,112,0,6,24,0,333,9195,18,807,2.978934,134,68.619403,8,3,48,21,20,377,127,16,0,0,6,0,13,0,0,162,8,7,0,37,0,0,2,0,10,1,0,5,0,96,27,0,43,1,1,0,5,3,2,0,21,0,0,0,7,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,24,0,0,0,2,0,192,0,0,75,0,0,2,0,0,0,33,3,0,0,0,281,2,0,0,0,0,0,0,84,0,0,77,2,0,0,0,5,2,7,0,0,0,5,5,0,1,0,0,0,65,1,4,0,41,98,3,0,0,0,41,0,0,0,0,8,0,2,0,9,1,74,0,0,0,3,0,0,0,13,0,30,0,4,95,0,0,0,1,0,0,0,90,48,0,42,0,4,7,0,0,0,0,0,0,0,0,7,2,0,0,0,0,18,0,0,0,0,0,0,0,0
ck23,fiction,imaginative,fiction,0,0,0,0,0,0,2,2,0,132,103,4,6,8,0,370,9453,9,851,2.725029,110,85.936364,6,1,54,12,17,402,70,13,16,0,3,2,15,0,0,222,6,7,0,16,0,2,1,0,12,1,0,4,0,65,23,0,34,1,0,0,2,1,0,0,10,0,0,0,1,4,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,26,0,1,2,1,1,227,0,0,138,0,0,7,0,0,2,21,1,0,0,0,287,4,0,0,0,0,0,0,107,0,0,49,6,0,0,0,1,0,2,0,0,0,2,3,1,0,0,0,0,64,0,5,0,40,59,1,0,0,2,32,0,0,0,0,1,1,0,0,6,0,95,0,0,0,2,0,0,0,25,0,20,0,3,51,0,0,0,0,0,0,0,123,51,0,55,0,0,21,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0
